song_name,artist_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
You Win Again,Hank Williams,155760,0.674,0.648,0.228,0,4,0.122,-12.684,1,0.0292,114.258,4,0.544,37
It Wasn't God Who Made Honky Tonk Angels,Kitty Wells,150933,0.701,0.565,0.23,0,9,0.346,-9.772,1,0.0284,137.81,4,0.792,34
Whole Lotta Shakin' Going On,Jerry Lee Lewis,177693,0.664,0.379,0.53,4.45E-06,0,0.14,-11.281,1,0.0313,159.177,4,0.574,48
I Walk The Line - Single Version,Johnny Cash,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.744,52
"Cold, Cold Heart - Single Version",Hank Williams,163053,0.885,0.583,0.232,0,2,0.15,-8.386,1,0.034,113.491,4,0.517,39
Jailhouse Rock,Elvis Presley,146480,0.41,0.647,0.582,1.93E-06,10,0.0715,-9.538,0,0.0755,167.396,4,0.915,74
Young Love,Sonny James,152200,0.752,0.455,0.244,9.52E-06,2,0.0959,-16.097,1,0.041,146.483,3,0.383,43
There Stands The Glass,Webb Pierce,146666,0.911,0.512,0.256,0,3,0.358,-7.178,1,0.0305,114.972,4,0.718,38
Salty Dog Rag,Red Foley,164762,0.68,0.713,0.583,0,10,0.127,-9.211,1,0.0831,178.991,4,0.851,35
Don't Be Cruel,Elvis Presley,122893,0.856,0.697,0.55,3.44E-05,2,0.0907,-11.496,1,0.18,84.802,4,0.844,64
Why Don't You Love Me - Single Version,Hank Williams,143373,0.532,0.774,0.299,0,7,0.0897,-13.219,1,0.0622,140.481,4,0.963,2
Crazy Arms,Ray Price,152906,0.666,0.506,0.42,0,5,0.204,-9.785,1,0.0334,116.76,4,0.761,40
Tennessee Stud - Remastered,Eddy Arnold,185026,0.71,0.807,0.319,0,5,0.126,-17.234,1,0.0443,94.789,4,0.689,35
The Battle Of New Orleans,Johnny Horton,151626,0.764,0.703,0.776,0,9,0.0988,-10.983,1,0.139,177.283,4,0.921,48
Birmingham Bounce,Red Foley,171288,0.635,0.83,0.583,2.34E-06,8,0.097,-10.736,1,0.0905,92.377,4,0.873,33
Kisses Sweeter Than Wine,Jimmie Rodgers,133466,0.957,0.704,0.227,8.02E-05,9,0.0895,-14.351,1,0.0914,85.026,4,0.679,35
Sixteen Tons,Tennessee Ernie Ford,158306,0.796,0.693,0.324,0,11,0.246,-15.085,1,0.205,144.14,4,0.382,56
Great Balls of Fire,Jerry Lee Lewis,111240,0.55,0.592,0.627,0,10,0.43,-10.14,1,0.0662,79.567,4,0.909,50
Wildwood Flower - Instrumental,Hank Thompson,177866,0.597,0.648,0.449,0.896,0,0.0537,-10.971,1,0.0416,117.197,4,0.974,33
Am I Losing You,Jim Reeves,139733,0.91,0.528,0.121,0.00451,9,0.125,-21.213,1,0.0345,87.834,4,0.38,39
Heartbreak Hotel,Elvis Presley,127560,0.84,0.696,0.21,1.62E-06,4,0.107,-11.922,1,0.067,93.543,4,0.717,65
Fraulein,Bobby Helms,161440,0.261,0.745,0.408,0.00321,7,0.112,-9.703,1,0.0368,120.981,4,0.676,32
Send Me the Pillow You Dream On,Hank Locklin,147440,0.84,0.595,0.308,4.08E-06,3,0.0942,-11.626,1,0.0333,119.755,4,0.624,46
Always Late (With Your Kisses),Lefty Frizzell,184040,0.842,0.776,0.198,0,9,0.35,-11.406,1,0.0318,117.755,3,0.567,27
Hey Joe,Kitty Wells,157146,0.763,0.742,0.503,0,10,0.128,-7.474,1,0.0309,112.825,4,0.856,31
Singing the Blues,Marty Robbins,145640,0.391,0.546,0.469,0,5,0.091,-8.967,1,0.0289,142.712,4,0.779,41
All Shook Up,Elvis Presley,117080,0.881,0.624,0.468,6.35E-06,10,0.144,-12.162,1,0.132,74.139,4,0.952,64
Bye Bye Love,The Everly Brothers,142906,0.724,0.547,0.523,0,9,0.103,-9.176,1,0.0572,169.598,4,0.89,60
The Auctioneer,Leroy Van Dyke,167622,0.452,0.702,0.727,2.39E-06,2,0.352,-9.209,1,0.0451,131.398,4,0.971,45
I Don't Hurt Anymore - Remastered,Hank Snow & His Rainbow Ranch Boys,175266,0.812,0.548,0.349,0,11,0.13,-10.805,1,0.0295,94.379,4,0.702,31
Gotta Travel On,Billy Grammer,150493,0.822,0.568,0.512,1.14E-05,3,0.0941,-12.223,1,0.0764,177.144,4,0.892,25
Waterloo,Stonewall Jackson,148306,0.527,0.345,0.684,0,8,0.359,-9.338,0,0.0311,202.968,4,0.962,26
Slow Poke,Hawkshaw Hawkins,178706,0.712,0.637,0.576,0.00884,8,0.101,-12.716,1,0.0373,137.723,4,0.876,30
Ballad of a Teenage Queen,Johnny Cash,130826,0.583,0.678,0.407,0,3,0.121,-11.037,0,0.055,97.957,4,0.641,49
Gone,Ferlin Husky,129533,0.816,0.641,0.383,2.12E-05,9,0.147,-9.542,1,0.0279,82.536,4,0.608,35
Invitation to the Blues,Ray Price,168106,0.788,0.507,0.358,2.50E-05,3,0.0673,-12.085,1,0.0324,116.489,4,0.814,32
A White Sport Coat (with Ray Conniff),Marty Robbins,148600,0.811,0.622,0.648,0.000212,1,0.146,-8.825,1,0.0308,114.055,4,0.808,33
Cattle Call,Eddy Arnold,163346,0.918,0.438,0.243,0.000811,3,0.0916,-12.28,1,0.027,78.745,3,0.442,34
Goin' Steady,Faron Young,161533,0.797,0.734,0.309,0,0,0.0883,-8.149,1,0.0344,117.662,4,0.683,31
Midnight,Red Foley,192960,0.823,0.691,0.26,4.80E-06,2,0.102,-14.15,1,0.0297,79.08,4,0.447,24
In The Jailhouse Now,Webb Pierce,125906,0.896,0.624,0.474,0,4,0.0772,-6.028,1,0.0355,80.548,4,0.811,33
"Goodnight, Irene",Ernest Tubb,181653,0.863,0.669,0.187,0,4,0.339,-12.353,1,0.043,128.878,3,0.517,32
Blue Suede Shoes,Carl Perkins,136960,0.26,0.531,0.804,0.000877,2,0.272,-3.438,1,0.0383,168.761,4,0.97,30
"Hey, Good Lookin' - Single Version",Hank Williams,175333,0.874,0.789,0.25,0,7,0.125,-12.786,1,0.0413,141.076,4,0.87,52
Hey Joe,Carl Smith,149360,0.329,0.737,0.611,3.87E-06,2,0.0712,-8.686,1,0.0291,110.107,4,0.646,26
On Top Of Old Smokey,The Weavers,164293,0.861,0.418,0.498,0,11,0.273,-7.275,1,0.0348,167.583,3,0.6,26
Folsom Prison Blues,Johnny Cash,172026,0.716,0.728,0.679,3.65E-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.869,53
I Ain't Never - Single Version,Webb Pierce,113640,0.681,0.934,0.651,1.80E-05,11,0.0925,-6.264,1,0.0318,122.587,4,0.962,29
Half As Much,Hank Williams,162933,0.895,0.667,0.33,2.87E-05,2,0.119,-9.947,1,0.0302,127.109,4,0.464,27
Making Believe - 1955 Single Version,Kitty Wells,173800,0.747,0.55,0.257,0,5,0.161,-10.82,1,0.0254,102.787,4,0.471,26
Four Walls,Jim Reeves,168640,0.848,0.388,0.157,2.41E-05,9,0.309,-15.955,1,0.0291,95.965,3,0.227,38
I Love You a Thousand Ways,Lefty Frizzell,163000,0.642,0.675,0.312,0,4,0.0898,-9.351,1,0.0316,127.179,4,0.644,21
Kaw-Liga - Single Version,Hank Williams,153693,0.817,0.636,0.382,0,11,0.234,-7.649,0,0.0329,111.216,4,0.69,39
Honeycomb [Single Version],Jimmie Rodgers,137106,0.608,0.552,0.463,0,2,0.323,-11.568,1,0.106,198.372,4,0.909,25
Under Your Spell Again,Buck Owens,160379,0.459,0.586,0.434,1.56E-05,9,0.0606,-6.148,1,0.0302,76.235,4,0.799,28
Love Me Tender - Mono,Elvis Presley,162133,0.91,0.454,0.0659,5.74E-06,9,0.103,-15.13,1,0.0404,78.135,4,0.282,39
Honky Tonk Blues - 1952 Single Version,Hank Williams,130133,0.83,0.776,0.256,3.41E-06,9,0.112,-11.046,1,0.0505,127.867,4,0.772,27
I Love You Because,Margaret Whiting,127746,0.889,0.482,0.257,1.10E-06,5,0.13,-11.482,1,0.0281,97.12,4,0.586,26
The Wild Side Of Life,Hank Thompson,164520,0.924,0.596,0.144,0,2,0.219,-10.307,1,0.0298,115.681,4,0.451,35
Why Baby Why - Single Version,George Jones,137760,0.667,0.671,0.606,6.59E-06,7,0.0524,-4.426,1,0.0471,79.403,4,0.921,35
Indian Love Call,Slim Whitman,190653,0.97,0.242,0.261,0.000253,3,0.1,-7.895,1,0.0335,203.913,4,0.386,35
Walkin' After Midnight,Patsy Cline,154000,0.806,0.749,0.315,0,0,0.121,-9.159,1,0.0344,134.834,3,0.813,55
Slow Poke - Single Version,Pee Wee King & His Golden West Cowboys,180560,0.732,0.756,0.175,2.47E-06,7,0.0737,-15.094,1,0.138,133.907,4,0.783,29
I'll Sail My Ship Alone,Moon Mullican,132626,0.683,0.751,0.411,0,2,0.0934,-10.854,1,0.0308,93.939,4,0.967,25
I Can't Help It (If I'm Still In Love With You) - Single Version,Hank Williams,143200,0.728,0.671,0.29,0,4,0.318,-6.781,1,0.0368,115.991,4,0.608,30
Honky Tonk Man,Johnny Horton,130933,0.516,0.525,0.622,0,4,0.505,-10.18,1,0.0367,135.816,4,0.965,30
Wake Up Little Susie,The Everly Brothers,123520,0.318,0.709,0.62,0,2,0.0426,-9.382,1,0.034,93.723,4,0.936,61
I Can't Stop Loving You,Don Gibson,154440,0.946,0.595,0.289,8.98E-05,11,0.246,-11.768,1,0.0292,83.428,4,0.505,34
"Blues, Stay Away From Me",The Delmore Brothers,174693,0.925,0.631,0.339,0.471,3,0.106,-9.796,1,0.0249,103.224,4,0.6,28
Rebel Rouser,Duane Eddy,153533,0.789,0.388,0.434,0.954,7,0.728,-11.997,1,0.0354,206.313,4,0.873,52
My Special Angel,Bobby Helms,179293,0.824,0.478,0.29,0,1,0.114,-8.591,1,0.0243,79.111,4,0.375,40
Heartaches By The Number,Ray Price,176626,0.639,0.515,0.603,0,10,0.121,-6.246,1,0.0318,127.151,4,0.892,37
Your Cheatin' Heart - Single Version,Hank Williams,163506,0.947,0.666,0.129,4.59E-06,0,0.333,-17.21,1,0.0322,128.054,4,0.562,47
Alabama Jubilee,Red Foley,167906,0.231,0.801,0.607,6.51E-05,0,0.315,-13.441,1,0.0596,125.263,4,0.908,20
(Let Me Be Your) Teddy Bear,Elvis Presley,107186,0.83,0.628,0.399,0,0,0.353,-12.447,1,0.18,87.807,4,0.924,38
City Lights,Ray Price,179600,0.891,0.326,0.495,0,10,0.241,-10.839,1,0.0386,109.915,4,0.723,31
Oh Lonesome Me,Don Gibson,149026,0.793,0.672,0.731,2.50E-06,10,0.0687,-10.139,1,0.0343,102.98,4,0.943,34
Too Old To Cut The Mustard,Red Foley,172000,0.761,0.819,0.457,0,2,0.0576,-11.173,1,0.0409,106.091,4,0.805,31
Big River,Johnny Cash,151426,0.854,0.632,0.559,0.000103,5,0.127,-10.49,1,0.0674,182.942,4,0.884,51
A Satisfied Mind,Porter Wagoner,166040,0.945,0.732,0.243,3.85E-05,4,0.0955,-7.638,1,0.0299,115.14,3,0.432,28
Just Call Me Lonesome,Eddy Arnold,155306,0.812,0.633,0.232,0,7,0.265,-11.325,1,0.0314,121.855,4,0.622,23
If You've Got the Money I've Got the Time - 78rpm Version,Lefty Frizzell,179306,0.83,0.545,0.392,9.41E-05,2,0.0903,-10.091,1,0.0481,208.426,4,0.951,37
Don't Take Your Guns to Town,Johnny Cash,182666,0.864,0.629,0.204,0,10,0.0863,-12.619,1,0.075,89.199,3,0.489,52
If You Ain't Lovin' (You Ain't Livin'),Faron Young,142000,0.752,0.625,0.416,0,7,0.0853,-10.282,1,0.0316,149.44,4,0.833,32
Raunchy,Bill Justis,144826,0.764,0.506,0.742,0.767,2,0.0854,-5.796,1,0.03,76.353,4,0.731,30
The Three Bells,The Browns,169573,0.893,0.47,0.159,0,7,0.124,-14.795,1,0.0403,106.488,4,0.418,27
"Cry, Cry, Cry - Long Version",Johnny Cash,183000,0.779,0.783,0.615,0.000324,5,0.153,-10.7,1,0.0754,104.663,4,0.9,30
How's the World Treating You,Eddy Arnold,176600,0.952,0.528,0.168,0.000151,2,0.289,-12.053,1,0.0305,82.83,4,0.39,26
El Paso,Marty Robbins,259306,0.835,0.654,0.452,2.89E-05,2,0.16,-9.709,1,0.03,106.662,3,0.691,62
Forever And Always,Lefty Frizzell,148093,0.589,0.66,0.115,4.47E-06,7,0.193,-13.591,1,0.0274,96.671,4,0.395,0
Mockin' Bird Hill,Mary Ford,136612,0.923,0.581,0.278,0,1,0.224,-11.037,1,0.0442,166.52,3,0.773,5
A Boy Named Sue - Live Version,Johnny Cash,225266,0.758,0.688,0.445,0,10,0.71,-11.974,1,0.198,101.636,4,0.92,47
Green Green Grass of Home,Porter Wagoner,178266,0.651,0.679,0.202,0.000722,3,0.117,-17.938,1,0.0295,95.89,4,0.591,45
Last Date - Instrumental,Floyd Cramer,146760,0.858,0.615,0.306,0.958,0,0.15,-12.026,1,0.0289,103.818,3,0.613,45
Blue Kentucky Girl,Loretta Lynn,160626,0.71,0.714,0.346,0.00232,11,0.0998,-11.666,1,0.0371,113.264,4,0.57,44
The Image of Me,Conway Twitty,177333,0.338,0.557,0.438,8.17E-06,9,0.136,-6.034,1,0.0268,87.895,3,0.45,46
We'll Get Ahead Someday,Porter Wagoner,117053,0.333,0.68,0.404,0,11,0.114,-12.732,1,0.0307,82.02,4,0.917,44
Jackson (with June Carter Cash),Johnny Cash,166266,0.552,0.707,0.483,0.000143,0,0.388,-9.929,1,0.0371,128.32,4,0.79,43
It's Such A Pretty World Today,Wynn Stewart,150093,0.854,0.622,0.344,0,4,0.31,-12.833,1,0.0396,118.377,4,0.673,43
Wine Me Up,Faron Young,144120,0.133,0.547,0.254,8.24E-05,9,0.263,-16.548,1,0.0461,139.65,4,0.903,43
The Race Is On,George Jones,126533,0.454,0.465,0.674,0,9,0.233,-8.318,1,0.0833,171.246,4,0.923,44
Almost Persuaded,David Houston,176360,0.861,0.251,0.338,0,8,0.144,-11.897,1,0.0382,81.642,3,0.353,43
Timber I'm Falling,Ferlin Husky,152800,0.526,0.757,0.701,4.84E-05,4,0.121,-7.345,1,0.0347,112.947,4,0.884,41
Wichita Lineman - Remastered,Glen Campbell,186200,0.326,0.192,0.392,0.000199,5,0.248,-11.667,1,0.0328,172.312,4,0.391,59
I Don't Wanna Play House,Tammy Wynette,154626,0.806,0.546,0.258,1.06E-05,7,0.165,-12.894,1,0.0317,100.683,4,0.464,44
The Streets of Baltimore,Bobby Bare,157640,0.629,0.578,0.447,0,4,0.19,-14.212,1,0.032,116.128,4,0.808,42
Branded Man - Remastered,Merle Haggard,186800,0.386,0.731,0.465,0,2,0.0854,-8.133,1,0.03,120.877,4,0.519,40
Don't Worry,Marty Robbins,193422,0.879,0.648,0.165,0.000216,4,0.13,-16.446,1,0.0348,99.585,4,0.435,44
Lonesome 7-7203,Hawkshaw Hawkins,166053,0.812,0.616,0.332,0.000401,9,0.332,-13.455,1,0.0319,115.88,4,0.662,39
Yesterday When I Was Young,Roy Clark,200240,0.555,0.328,0.365,0,2,0.146,-13.772,0,0.0582,178.103,4,0.344,42
The Carroll County Accident,Porter Wagoner,169200,0.346,0.643,0.504,0,7,0.247,-11.231,1,0.0395,91.688,4,0.705,38
Homecoming - Single Version,Tom T. Hall,201000,0.943,0.638,0.301,0.00705,11,0.13,-17.691,1,0.0474,122.767,4,0.676,40
Act Naturally,Buck Owens,143693,0.336,0.552,0.474,0,7,0.173,-6.847,1,0.0275,92.156,4,0.7,55
Does My Ring Hurt Your Finger,Charley Pride,137493,0.649,0.454,0.326,0,11,0.129,-11.214,1,0.0283,107.64,4,0.708,41
Skip a Rope,Henson Cargill,160784,0.608,0.623,0.51,0.00267,6,0.0699,-13.092,0,0.0374,145.604,4,0.54,42
Gentle On My Mind - Remastered,Glen Campbell,178626,0.189,0.597,0.415,0,3,0.123,-13.799,1,0.0323,108.987,4,0.826,54
Big Bad John,Jimmy Dean,182560,0.596,0.516,0.457,0,8,0.106,-12.609,1,0.184,173.934,4,0.455,55
Honey - 1991 - Remaster,Bobby Goldsboro,239066,0.21,0.5,0.189,3.08E-05,7,0.129,-17.563,1,0.0307,93.259,4,0.587,56
Six Days On The Road,Dave Dudley,134706,0.666,0.701,0.565,4.66E-06,7,0.356,-10.715,1,0.046,90.403,4,0.913,35
Sea of Heartbreak,Don Gibson,151773,0.37,0.594,0.48,9.04E-05,7,0.33,-12.03,1,0.0351,91.18,4,0.799,40
Bright Lights and Country Music,Bill Anderson,161413,0.0985,0.669,0.407,2.20E-05,9,0.1,-11.588,1,0.0284,135.367,4,0.69,9
Ring of Fire,Johnny Cash,155706,0.267,0.661,0.517,0.000158,7,0.431,-8.004,1,0.0269,104.563,4,0.676,63
Don't You Ever Get Tired of Hurting Me,Ray Price,168240,0.661,0.372,0.184,0.361,7,0.207,-16.772,1,0.031,83.535,4,0.541,38
Make the World Go Away,Eddy Arnold,157826,0.926,0.214,0.215,9.33E-05,1,0.121,-11.312,1,0.0318,205.359,3,0.477,40
Still - Single Version,Bill Anderson,166973,0.638,0.551,0.146,0.0111,8,0.203,-18.9,1,0.0488,94.497,4,0.297,36
Ode To Billie Joe,Bobbie Gentry,255001,0.721,0.637,0.189,0,7,0.0939,-10.726,1,0.0471,120.142,4,0.695,53
Don't Let Me Cross Over,Carl Butler,177106,0.871,0.59,0.188,0,7,0.0877,-12.253,1,0.0302,113.907,3,0.521,37
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Johnny Cash,156426,0.0215,0.594,0.577,0.00792,0,0.883,-12.772,1,0.0534,110.783,4,0.89,69
Pop a Top,Jim Ed Brown,140306,0.687,0.524,0.497,5.66E-06,9,0.175,-10.824,1,0.0372,118.263,4,0.913,40
Above And Beyond,Buck Owens,148000,0.597,0.52,0.525,0,8,0.0847,-7.449,1,0.0412,147.601,5,0.743,39
Statue of a Fool,Jack Greene,181106,0.845,0.474,0.249,0.00437,10,0.129,-14.124,1,0.0346,110.078,3,0.216,36
D-I-V-O-R-C-E,Tammy Wynette,175253,0.836,0.619,0.33,0,9,0.154,-11.332,1,0.0295,99.353,4,0.602,41
Once a Day,Connie Smith,138146,0.221,0.492,0.334,0,6,0.0852,-10.458,1,0.0305,136.547,4,0.692,21
The End of the World,Skeeter Davis,157573,0.936,0.232,0.216,4.93E-06,10,0.246,-10.674,1,0.0314,94.268,3,0.432,58
Dang Me,Roger Miller,102400,0.705,0.564,0.378,0.000716,9,0.0723,-14.468,1,0.168,197.325,4,0.687,46
Fist City,Loretta Lynn,132447,0.711,0.657,0.558,0,0,0.334,-8.736,1,0.0413,77.849,4,0.906,43
Hello Walls,Faron Young,142626,0.775,0.596,0.327,0,0,0.232,-11.569,1,0.0319,102.198,4,0.65,36
Walk Through This World With Me,George Jones,137960,0.449,0.435,0.295,0.000265,7,0.11,-9.043,1,0.0276,94.292,4,0.49,36
Standing In The Shadows,"Hank Williams, Jr.",189573,0.906,0.512,0.295,0.0131,2,0.141,-14.377,1,0.0344,97.955,4,0.579,31
500 Miles Away from Home,Bobby Bare,162506,0.659,0.519,0.374,6.88E-06,7,0.644,-13.115,1,0.0314,109.253,4,0.521,47
Chug-A-Lug,Roger Miller,123360,0.69,0.699,0.408,0.000219,11,0.145,-11.46,1,0.096,171.922,4,0.842,44
(That's What You Get) For Lovin' Me,Waylon Jennings,146133,0.664,0.608,0.684,2.94E-06,4,0.0897,-9.806,1,0.0419,89.074,4,0.873,37
I've Got A Tiger By The Tail - 2006 Remastered Version,Buck Owens,133866,0.595,0.701,0.497,3.12E-05,4,0.118,-10.05,1,0.0316,96.513,4,0.963,49
Mama Tried,Merle Haggard,134453,0.719,0.738,0.538,1.35E-05,2,0.0653,-10.118,1,0.0374,97.487,4,0.81,37
Send Me The Pillow You Dream On,Johnny Tillotson,173960,0.703,0.334,0.31,1.27E-05,2,0.279,-9.126,1,0.0295,109.171,4,0.48,38
Harper Valley P.T.A.,Jeannie C. Riley,194400,0.629,0.795,0.448,0,4,0.0659,-13.427,1,0.0444,122.318,4,0.96,48
One in a Row,Willie Nelson,152986,0.724,0.545,0.194,0.000191,10,0.193,-10.909,1,0.0279,96.515,4,0.515,31
The Bottle Let Me Down,Merle Haggard,168466,0.552,0.705,0.451,0.000845,2,0.118,-8.469,1,0.0275,125.86,4,0.704,41
I've Been Everywhere - Remastered,Hank Snow,164640,0.551,0.449,0.537,0.000148,6,0.412,-13.138,1,0.0392,119.689,4,0.961,38
Just Between You and Me,Charley Pride,134786,0.618,0.527,0.439,0,6,0.345,-11.593,1,0.0323,110.195,4,0.659,32
(Margie's At) The Lincoln Park Inn,Bobby Bare,198733,0.724,0.364,0.318,0.000234,2,0.151,-13.345,1,0.0308,131.155,3,0.525,33
You Ain't Woman Enough,Loretta Lynn,132320,0.488,0.673,0.44,0,8,0.0653,-10.761,1,0.0935,75.239,4,0.845,38
Ballad Of Forty Dollars,Tom T. Hall,183400,0.334,0.6,0.843,0,2,0.346,-7.489,1,0.0462,115.081,4,0.866,32
Daddy Sang Bass,Johnny Cash,140440,0.699,0.681,0.638,0.000629,4,0.0581,-7.818,1,0.0367,96.882,4,0.677,53
A Six Pack To Go,Hank Thompson,129360,0.489,0.67,0.413,0.00251,9,0.119,-14.734,1,0.18,165.823,4,0.593,32
Don't Come Home A-Drinkin' (With Lovin' On Your Mind),Loretta Lynn,127520,0.743,0.747,0.563,2.68E-06,1,0.144,-8.47,1,0.0642,83.311,4,0.942,29
The Cold Hard Facts of Life,Porter Wagoner,192946,0.851,0.516,0.438,0,0,0.403,-11.834,1,0.0321,132.519,4,0.42,34
Am I Losing You,Jim Reeves,139733,0.91,0.528,0.121,0.00451,9,0.125,-21.213,1,0.0345,87.834,4,0.38,39
Wings Of A Dove,Ferlin Husky,139093,0.54,0.498,0.555,0,4,0.26,-11.577,1,0.0468,184.891,3,0.888,32
Little Green Apples - Single Version,Roger Miller,157960,0.879,0.506,0.182,0.0892,0,0.134,-17.9,1,0.0552,101.797,4,0.398,35
Abilene,George Hamilton IV,133333,0.445,0.63,0.448,1.43E-05,5,0.271,-15.015,1,0.0271,104.024,4,0.753,39
She Thinks I Still Care - Single Version,George Jones,153333,0.642,0.552,0.362,0,11,0.124,-9.847,1,0.0297,115.023,4,0.639,40
Welcome to My World,Jim Reeves,152600,0.725,0.341,0.252,0.0594,3,0.287,-14.869,1,0.0288,81.058,4,0.399,56
"Saginaw, Michigan",Lefty Frizzell,182573,0.878,0.596,0.366,0.00263,10,0.23,-14.933,1,0.0325,145.717,4,0.853,32
Burning Memories - Single Version,Ray Price,149200,0.899,0.32,0.297,0.000738,7,0.347,-15.054,0,0.0357,102.12,4,0.445,32
Take Me,George Jones,140733,0.863,0.427,0.209,0,9,0.103,-13.851,1,0.0308,102.668,3,0.333,37
Flowers On the Wall,The Statler Brothers,138800,0.792,0.784,0.451,4.09E-05,8,0.115,-11.225,0,0.0723,100.303,4,0.78,54
Walk On By,Leroy Van Dyke,140160,0.738,0.602,0.488,0.00352,10,0.254,-11.649,1,0.031,134.218,4,0.97,35
May the Bird of Paradise Fly up Your Nose,Little Jimmy Dickens,151693,0.738,0.66,0.801,1.04E-05,4,0.627,-8.446,1,0.115,104.374,4,0.867,34
Stand By Your Man,Tammy Wynette,157893,0.776,0.563,0.331,0.000846,9,0.125,-9.681,1,0.0283,105.761,4,0.608,54
Swinging Doors,Merle Haggard,172920,0.0234,0.79,0.523,0.00102,5,0.109,-7.627,1,0.0293,122.358,4,0.606,31
Yakety Axe - Buddha Remastered - 2000,Chet Atkins,123240,0.305,0.608,0.691,0.629,0,0.067,-10.119,1,0.0331,118.942,4,0.921,33
Detroit City,Bobby Bare,169933,0.518,0.519,0.319,9.05E-06,11,0.096,-13.142,1,0.0287,121.647,4,0.473,43
Devil Woman,Marty Robbins,172245,0.921,0.684,0.277,6.54E-06,4,0.124,-13.1,1,0.0533,145.155,4,0.642,44
Right Or Wrong,Wanda Jackson,157160,0.814,0.425,0.291,0,7,0.143,-10.554,1,0.0315,114.574,4,0.393,32
He'll Have to Go,Jim Reeves,138640,0.909,0.554,0.186,0.00144,1,0.11,-15.846,1,0.0379,81.181,3,0.2,58
Talk Back Trembling Lips,Ernest Ashworth,160440,0.751,0.575,0.435,0,9,0.0795,-11.801,1,0.0326,135.955,4,0.739,31
The Last Thing On My Mind,Porter Wagoner,156160,0.563,0.611,0.412,0,11,0.24,-12.513,1,0.0282,105.811,4,0.713,43
I Fall To Pieces - Single Version,Patsy Cline,167693,0.884,0.555,0.218,7.36E-05,10,0.289,-11.793,1,0.0319,111.584,4,0.612,44
Big Iron,Marty Robbins,235733,0.803,0.726,0.474,0,1,0.258,-7.834,0,0.0491,116.027,4,0.57,65
King Of The Road - Single Version,Roger Miller,148280,0.652,0.674,0.365,0,11,0.14,-10.23,1,0.0758,118.009,4,0.532,48
Misery Loves Company,Porter Wagoner,149546,0.534,0.455,0.441,0,5,0.124,-11.119,1,0.08,189.169,3,0.633,31
From a Jack to a King,Ned Miller,130000,0.824,0.607,0.624,0,11,0.102,-2.983,1,0.0336,100.809,4,0.694,32
Leavin' On Your Mind - Single Version,Patsy Cline,144040,0.88,0.476,0.237,7.73E-06,7,0.485,-12.795,1,0.0292,104.614,3,0.4,38
Together Again,Buck Owens,148400,0.585,0.413,0.254,0.0469,1,0.138,-9.899,1,0.0281,76.904,4,0.526,31
Me And Bobby McGee,Roger Miller,196400,0.392,0.538,0.492,0.00182,2,0.051,-14.736,1,0.0323,166.049,4,0.899,38
Girl On The Billboard,Del Reeves,157000,0.437,0.571,0.653,0,2,0.205,-9.043,1,0.0378,171.06,4,0.851,33
There Goes My Everything,Jack Greene,142880,0.838,0.425,0.342,0,10,0.147,-10.81,1,0.0282,139.205,5,0.365,33
"Please Help Me, I'm Falling",Hank Locklin,141466,0.828,0.552,0.336,0,7,0.324,-10.712,1,0.0311,105.479,4,0.553,49
Alabam,Cowboy Copas,139906,0.378,0.719,0.653,0.00364,2,0.129,-11.572,1,0.0305,106.718,4,0.96,32
Sweet Dreams (Of You) - Single Version,Patsy Cline,152733,0.95,0.342,0.135,0.000117,8,0.335,-13.416,1,0.0313,83,4,0.387,33
"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,200493,0.704,0.684,0.45,0.00191,7,0.243,-10.422,1,0.0332,102.902,4,0.639,59
One Of These Days - Remastered,Emmylou Harris,183720,0.447,0.663,0.387,3.18E-05,10,0.121,-9.271,1,0.03,124.671,4,0.681,43
"Bright Lights, Big City",Sonny James,156133,0.724,0.708,0.463,0.000222,5,0.0904,-13.748,1,0.0436,117.262,4,0.961,35
Don't It Make My Brown Eyes Blue - 2001 Digital Remaster,Crystal Gayle,157933,0.714,0.675,0.49,0.000313,6,0.113,-7.818,1,0.0395,84.409,4,0.353,49
Country Is,Tom T. Hall,131400,0.805,0.508,0.537,0.000112,0,0.085,-7.156,1,0.0288,146.144,4,0.941,33
"Midnight, Me And The Blues",Mel Tillis,170200,0.864,0.626,0.28,0.00175,3,0.165,-14.833,1,0.0332,132.389,4,0.776,25
Take This Job and Shove It,Johnny Paycheck,156666,0.556,0.763,0.364,2.02E-05,5,0.0792,-14.244,1,0.0559,137.132,4,0.715,53
Rose Colored Glasses,John Conlee,200493,0.476,0.518,0.404,0,8,0.103,-14.134,1,0.0302,96.146,3,0.436,50
Till The End,Vern Gosdin,166000,0.411,0.547,0.265,1.35E-06,9,0.109,-16.803,1,0.0249,93.106,4,0.385,32
Rhinestone Cowboy,Glen Campbell,209306,0.118,0.601,0.711,0.00163,0,0.43,-3.998,1,0.0255,115.168,4,0.719,31
